contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness
SPY251003P00610000,2025-10-03 18:47:50+00:00,610.0,0.01,0.0,0.01,-0.01,-50.0,56.0,8946,0.5625043750000001,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0970656097912397
SPY251003P00611000,2025-10-02 19:50:50+00:00,611.0,0.02,0.0,0.01,0.0,0.0,2589.0,1774,0.5625043750000001,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0952700850616306
SPY251003P00612000,2025-10-03 19:07:53+00:00,612.0,0.01,0.0,0.01,-0.01,-50.0,8.0,1311,0.5468795312500001,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0934804280598958
SPY251003P00613000,2025-10-03 16:12:47+00:00,613.0,0.01,0.0,0.01,-0.01,-50.0,17.0,3702,0.5468795312500001,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.091696610069586
SPY251003P00614000,2025-10-02 20:01:13+00:00,614.0,0.01,0.0,0.01,-0.01,-50.0,5.0,1222,0.5312546875,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0899186025613294
SPY251003P00615000,2025-10-02 20:00:29+00:00,615.0,0.01,0.0,0.01,-0.01,-50.0,14.0,4937,0.5312546875,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.088146377191311
SPY251003P00616000,2025-10-02 19:30:31+00:00,616.0,0.01,0.0,0.01,-0.01,-50.0,7.0,3032,0.51562984375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0863799057997667
SPY251003P00617000,2025-10-03 18:15:48+00:00,617.0,0.01,0.0,0.01,-0.01,-50.0,18.0,2167,0.500005,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0846191604094915
SPY251003P00618000,2025-10-03 16:12:47+00:00,618.0,0.01,0.0,0.01,-0.01,-50.0,8.0,788,0.500005,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0828641132243628
SPY251003P00619000,2025-10-03 18:38:15+00:00,619.0,0.01,0.0,0.01,-0.01,-50.0,2.0,3260,0.51562984375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0811147366278777
SPY251003P00620000,2025-10-03 18:19:13+00:00,620.0,0.01,0.0,0.01,-0.02,-66.66667,57.0,8807,0.507817421875,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0793710031817036
SPY251003P00621000,2025-10-02 20:11:51+00:00,621.0,0.04,0.0,0.01,0.0,0.0,239.0,2338,0.500005,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0776328856242452
SPY251003P00622000,2025-10-02 17:28:43+00:00,622.0,0.01,0.0,0.01,-0.01,-50.0,5.0,2582,0.48438015625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0759003568692223
SPY251003P00623000,2025-10-03 19:23:05+00:00,623.0,0.01,0.0,0.01,-0.01,-50.0,13.0,2154,0.476567734375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0741733900042636
SPY251003P00624000,2025-10-02 19:54:35+00:00,624.0,0.01,0.0,0.01,-0.01,-50.0,1.0,1799,0.4687553125,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0724519582895131
SPY251003P00625000,2025-10-03 20:05:46+00:00,625.0,0.01,0.0,0.01,-0.02,-66.66667,30.0,6963,0.46094289062500005,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.07073603515625
SPY251003P00626000,2025-10-03 19:00:54+00:00,626.0,0.01,0.0,0.01,-0.02,-66.66667,60.0,1137,0.445318046875,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0690255942055211
SPY251003P00627000,2025-10-03 18:18:51+00:00,627.0,0.01,0.0,0.01,-0.02,-66.66667,26.0,1597,0.437505625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0673206092067882
SPY251003P00628000,2025-10-03 16:59:40+00:00,628.0,0.01,0.0,0.01,-0.02,-66.66667,4.0,2636,0.42969320312500003,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0656210540965865
SPY251003P00629000,2025-10-03 17:46:21+00:00,629.0,0.01,0.0,0.01,-0.02,-66.66667,16.0,1515,0.42188078125,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.063926902977196
SPY251003P00630000,2025-10-03 20:00:05+00:00,630.0,0.01,0.0,0.01,-0.03,-75.0,221.0,9524,0.4062559375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0622381301153274
SPY251003P00631000,2025-10-03 17:48:14+00:00,631.0,0.01,0.0,0.01,-0.03,-75.0,1347.0,2983,0.398443515625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0605547099408181
SPY251003P00632000,2025-10-03 19:42:02+00:00,632.0,0.01,0.0,0.01,-0.03,-75.0,1905.0,4232,0.39063109375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.058876617045342
SPY251003P00633000,2025-10-03 16:11:46+00:00,633.0,0.01,0.0,0.01,-0.02,-66.66667,4443.0,3029,0.38281867187499996,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0572038261811316
SPY251003P00634000,2025-10-03 16:11:52+00:00,634.0,0.01,0.0,0.01,-0.03,-75.0,7517.0,978,0.367193828125,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0555363122597101
SPY251003P00635000,2025-10-03 20:07:52+00:00,635.0,0.01,0.0,0.01,-0.04,-80.00001,8654.0,9064,0.35938140625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0538740503506399
SPY251003P00636000,2025-10-03 19:55:16+00:00,636.0,0.01,0.0,0.01,-0.03,-75.0,3303.0,16637,0.35156898437499995,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.052217015680277
SPY251003P00637000,2025-10-03 19:34:51+00:00,637.0,0.01,0.0,0.01,-0.04,-80.00001,421.0,2068,0.3437565625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0505651836305436
SPY251003P00638000,2025-10-03 18:23:47+00:00,638.0,0.01,0.0,0.01,-0.03,-75.0,6625.0,4371,0.32813171874999997,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0489185297377057
SPY251003P00639000,2025-10-03 17:04:05+00:00,639.0,0.01,0.0,0.01,-0.04,-80.00001,1531.0,7732,0.32031929687499994,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0472770296911678
SPY251003P00640000,2025-10-03 19:53:45+00:00,640.0,0.01,0.0,0.01,-0.049999997,-83.333336,5682.0,38052,0.31250687499999996,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0456406593322753
SPY251003P00641000,2025-10-03 20:06:18+00:00,641.0,0.01,0.0,0.01,-0.04,-80.00001,1031.0,3282,0.3007882421875,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.04400939465313
SPY251003P00642000,2025-10-03 20:09:09+00:00,642.0,0.01,0.0,0.01,-0.049999997,-83.333336,4472.0,2671,0.2890696093749999,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0423832117954148
SPY251003P00643000,2025-10-03 19:00:02+00:00,643.0,0.01,0.0,0.01,-0.049999997,-83.333336,1027.0,2415,0.28125718749999995,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.040762087049232
SPY251003P00644000,2025-10-03 19:48:44+00:00,644.0,0.01,0.0,0.01,-0.049999997,-83.333336,960.0,3752,0.273444765625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0391459968519507
SPY251003P00645000,2025-10-03 19:39:38+00:00,645.0,0.01,0.0,0.01,-0.049999997,-83.333336,5588.0,12149,0.2617261328125,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0375349177870639
SPY251003P00646000,2025-10-03 20:02:34+00:00,646.0,0.01,0.0,0.01,-0.060000002,-85.71429,4232.0,33998,0.2500075,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0359288265830593
SPY251003P00647000,2025-10-03 19:33:44+00:00,647.0,0.01,0.0,0.01,-0.07,-87.5,9626.0,6511,0.242195078125,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0343277001122972
SPY251003P00648000,2025-10-03 19:59:33+00:00,648.0,0.01,0.0,0.01,-0.080000006,-88.88889,9920.0,6244,0.23438265625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0327315153899017
SPY251003P00649000,2025-10-03 19:35:45+00:00,649.0,0.01,0.0,0.01,-0.07,-87.5,1745.0,4192,0.22266402343749997,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0311402495726598
SPY251003P00650000,2025-10-03 20:14:14+00:00,650.0,0.01,0.0,0.01,-0.080000006,-88.88889,12312.0,49399,0.21094539062499998,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0295538799579327
SPY251003P00651000,2025-10-03 19:52:33+00:00,651.0,0.01,0.0,0.01,-0.080000006,-88.88889,1379.0,4794,0.20313296874999998,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.027972383982575
SPY251003P00652000,2025-10-03 20:14:37+00:00,652.0,0.02,0.0,0.01,-0.07000001,-77.77779,2806.0,4828,0.1914143359375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0263957392218654
SPY251003P00653000,2025-10-03 20:11:41+00:00,653.0,0.01,0.0,0.01,-0.09,-90.0,6893.0,17105,0.18360191406249998,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0248239233884475
SPY251003P00654000,2025-10-03 20:07:49+00:00,654.0,0.01,0.0,0.01,-0.11,-91.66667,3886.0,6552,0.17188328125000002,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0232569143312786
SPY251003P00655000,2025-10-03 20:03:48+00:00,655.0,0.01,0.0,0.01,-0.12,-92.30769,8349.0,18835,0.1601646484375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0216946900345898
SPY251003P00656000,2025-10-03 19:57:24+00:00,656.0,0.01,0.0,0.01,-0.13,-92.85714,9312.0,12057,0.15235222656250003,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.020137228616854
SPY251003P00657000,2025-10-03 19:58:41+00:00,657.0,0.01,0.0,0.01,-0.13,-92.85714,9894.0,10729,0.14063359375,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.018584508329766
SPY251003P00658000,2025-10-03 19:50:07+00:00,658.0,0.01,0.0,0.01,-0.16,-94.117645,7709.0,25805,0.13086806640624998,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0170365075572283
SPY251003P00659000,2025-10-03 19:50:43+00:00,659.0,0.01,0.0,0.01,-0.17999999,-94.73685,6304.0,9377,0.1211025390625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0154932048143495
SPY251003P00660000,2025-10-03 20:14:09+00:00,660.0,0.01,0.0,0.01,-0.19999999,-95.23809,29196.0,60861,0.10938390625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0139545787464488
SPY251003P00661000,2025-10-03 20:11:06+00:00,661.0,0.01,0.0,0.01,-0.22999999,-95.83333,16307.0,13520,0.09961837890625,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0124206081280729
SPY251003P00662000,2025-10-03 20:13:57+00:00,662.0,0.01,0.0,0.01,-0.24999999,-96.15384,24660.0,16547,0.08789974609375001,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0108912718620184
SPY251003P00663000,2025-10-03 20:11:13+00:00,663.0,0.01,0.0,0.01,-0.3,-96.7742,24480.0,34269,0.07813421875000001,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0093665489783654
SPY251003P00664000,2025-10-03 20:12:51+00:00,664.0,0.01,0.0,0.01,-0.36,-97.297295,47770.0,16594,0.06641558593750001,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0078464186335185
SPY251003P00665000,2025-10-03 20:14:57+00:00,665.0,0.01,0.0,0.01,-0.45000002,-97.82609,102072.0,25961,0.054696953125,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0063308601092575
SPY251003P00666000,2025-10-03 20:14:55+00:00,666.0,0.01,0.0,0.01,-0.57,-98.27586,154478.0,11003,0.043954873046874995,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0048198528117962
SPY251003P00667000,2025-10-03 20:14:53+00:00,667.0,0.01,0.01,0.02,-0.74,-98.666664,162234.0,13405,0.03614245117187499,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.003313376270849
SPY251003P00668000,2025-10-03 20:14:59+00:00,668.0,0.02,0.02,0.03,-0.94,-97.91667,361458.0,12997,0.024423818359375002,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.001811410138707
SPY251003P00669000,2025-10-03 20:14:57+00:00,669.0,0.15,0.16,0.17,-1.14,-88.37209,541085.0,15992,0.018808640136718756,False,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,1.0003139341893217
SPY251003P00670000,2025-10-03 20:14:53+00:00,670.0,1.11,1.03,1.14,-0.59000003,-34.705883,670069.0,10962,0.048105222167968746,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9988209283173974
SPY251003P00671000,2025-10-03 20:14:26+00:00,671.0,2.23,0.87,2.16,-0.03999996,-1.7621129,499396.0,2714,0.073251455078125,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9973323725374906
SPY251003P00672000,2025-10-03 20:14:03+00:00,672.0,3.2,2.78,3.16,0.26999998,9.215016,334922.0,2324,0.09449147705078126,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9958482469831195
SPY251003P00673000,2025-10-03 20:13:04+00:00,673.0,4.24,3.82,4.19,0.4599998,12.169307,91143.0,447,0.11744046630859376,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9943685319058785
SPY251003P00674000,2025-10-03 20:02:10+00:00,674.0,4.87,3.73,6.46,0.21999979,4.7311783,17177.0,112,0.2541578491210938,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9928932076745641
SPY251003P00675000,2025-10-03 20:08:26+00:00,675.0,5.91,4.73,7.46,0.13999987,2.4263408,15052.0,133,0.2778392529296875,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9914222547743056
SPY251003P00676000,2025-10-03 19:59:48+00:00,676.0,6.82,5.73,8.46,0.20000029,3.0211525,1840.0,9,0.3007882421875,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9899556538057045
SPY251003P00677000,2025-10-03 19:51:03+00:00,677.0,7.93,6.73,9.46,0.42999983,5.733331,627.0,5,0.323126885986328,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9884933854839827
SPY251003P00678000,2025-10-03 20:01:27+00:00,678.0,8.67,7.73,10.5,-0.26000023,-2.9115367,630.0,6,0.3485172570800781,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.987035430638136
SPY251003P00679000,2025-10-03 20:05:08+00:00,679.0,10.18,8.73,11.5,0.42000008,4.3032794,157.0,1,0.36975727905273437,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9855817702100975
SPY251003P00680000,2025-10-03 19:47:28+00:00,680.0,10.91,9.73,12.5,-0.03999996,-0.36529645,531.0,30,0.39063109375,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9841323852539062
SPY251003P00681000,2025-10-03 18:06:05+00:00,681.0,11.6,10.73,13.5,-0.07999992,-0.68493086,130.0,6,0.411138701171875,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9826872569348843
SPY251003P00682000,2025-10-03 19:46:37+00:00,682.0,11.86,11.73,14.5,-5.45,-31.484692,82.0,0,0.43115803222656257,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9812463665288215
SPY251003P00684000,2025-10-02 19:23:58+00:00,684.0,14.77,13.73,16.5,0.0,0.0,200.0,5,0.4703422106933594,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9783772251062226
SPY251003P00685000,2025-10-03 16:54:56+00:00,685.0,14.02,14.73,17.5,-1.75,-11.097019,225.0,0,0.48950705810546885,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9769489371863594
SPY251003P00687000,2025-10-03 19:07:56+00:00,687.0,17.23,16.73,19.5,-0.30000114,-1.7113584,3.0,1,0.5271043383789062,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9741048354769378
SPY251003P00690000,2025-10-03 19:52:00+00:00,690.0,20.45,19.72,22.5,-0.29999924,-1.4457794,93.0,4,0.5820354296875,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9698695970618206
SPY251003P00691000,2025-10-03 13:48:08+00:00,691.0,19.95,20.7,23.51,-7.709999,-27.874182,2.0,0,0.6010782080078126,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9684660231152767
SPY251003P00695000,2025-10-03 16:06:09+00:00,695.0,22.4,24.7,27.51,-3.9099998,-14.86127,368.0,0,0.6709017285156251,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.962892117946268
SPY251003P00700000,2025-10-01 15:41:28+00:00,700.0,33.13,29.7,32.51,0.0,0.0,6.0,0,0.5009815527343751,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9560143171037947
SPY251003P00705000,2025-09-23 15:53:15+00:00,705.0,39.27,34.7,37.51,0.0,0.0,1.0,0,0.5634809277343751,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.9492340737200798
SPY251003P00710000,2025-10-03 19:46:47+00:00,710.0,39.52,39.7,42.51,-1.4799995,-3.609755,2.0,2,0.6250037500000001,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.942549326722051
SPY251003P00718000,2025-10-01 19:59:15+00:00,718.0,49.08,47.7,50.51,0.0,0.0,1.0,0,0.72070591796875,True,REGULAR,USD,put,2025-10-03,669.2100219726562,2025-10-03,-1,-0.0027397260273972603,0.932047384363031
SPY251006C00510000,2025-09-26 19:08:55+00:00,510.0,152.29,157.56,160.37,0.0,0.0,2.0,1,1.4213896118164064,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.312176513671875
SPY251006C00560000,2025-10-03 19:04:40+00:00,560.0,109.81,107.57,110.38,2.399994,2.2344232,66.0,0,1.0004932788085936,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.1950178963797433
SPY251006C00580000,2025-10-03 18:01:13+00:00,580.0,89.25,87.58,90.39,7.199997,8.775133,12.0,1,0.8378922460937499,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.1538103827114763
SPY251006C00585000,2025-10-03 17:13:33+00:00,585.0,86.43,82.58,85.39,2.209999,2.6240788,1.0,1,0.7971211694335938,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.1439487555088141
SPY251006C00591000,2025-09-26 15:51:15+00:00,591.0,69.03,76.58,79.39,0.0,0.0,1.0,1,0.7480493945312501,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.1323350625594861
SPY251006C00595000,2025-10-03 19:47:40+00:00,595.0,74.93,72.59,75.39,1.3700027,1.862429,1.0,2,0.7153348779296875,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.1247227260044643
SPY251006C00605000,2025-10-02 19:59:59+00:00,605.0,65.25,62.59,65.39,0.58000183,0.8968638,1.0,2,0.6335485864257813,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.1061322677233987
SPY251006C00607000,2025-09-26 14:50:19+00:00,607.0,52.09,60.59,63.4,0.0,0.0,10.0,10,0.6184120190429689,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.1024876803503398
SPY251006C00615000,2025-10-02 20:02:09+00:00,615.0,54.71,52.6,55.4,0.0,0.0,1.0,2,0.5524947094726562,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.088146377191311
SPY251006C00619000,2025-09-29 20:02:24+00:00,619.0,45.36,48.6,51.41,0.0,0.0,4.0,1,0.5205126074218749,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0811147366278777
SPY251006C00620000,2025-10-03 19:10:02+00:00,620.0,49.91,47.6,50.41,6.329998,14.525006,459.0,1,0.5122119091796875,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0793710031817036
SPY251006C00623000,2025-10-01 17:27:45+00:00,623.0,45.41,44.61,47.41,0.0,0.0,1.0,1,0.48718774536132814,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0741733900042636
SPY251006C00630000,2025-10-03 13:30:05+00:00,630.0,40.16,37.62,40.43,0.47000122,1.1841805,2.0,3,0.43018147949218755,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0622381301153274
SPY251006C00631000,2025-09-29 17:13:21+00:00,631.0,32.42,36.62,39.43,0.0,0.0,2.0,2,0.42163664306640625,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0605547099408181
SPY251006C00635000,2025-10-01 19:57:56+00:00,635.0,34.44,32.63,35.44,0.0,0.0,2.0,3,0.3881897119140625,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0538740503506399
SPY251006C00639000,2025-10-02 15:17:15+00:00,639.0,32.33,28.64,31.45,3.5100021,12.1790495,30.0,50,0.354376573486328,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0472770296911678
SPY251006C00640000,2025-10-03 19:36:27+00:00,640.0,30.09,27.65,30.45,0.8500004,2.9069781,10.0,7,0.3455875988769531,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0456406593322753
SPY251006C00641000,2025-10-02 18:23:30+00:00,641.0,28.87,26.99,28.13,0.0,0.0,2.0,4,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.04400939465313
SPY251006C00642000,2025-09-30 19:58:49+00:00,642.0,25.13,26.0,27.14,0.0,0.0,2.0,2,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0423832117954148
SPY251006C00643000,2025-10-01 16:00:53+00:00,643.0,29.37,25.01,26.15,4.58,18.475191,3.0,7,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.040762087049232
SPY251006C00644000,2025-10-01 13:36:06+00:00,644.0,21.3,24.01,25.14,0.0,0.0,1.0,8,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0391459968519507
SPY251006C00645000,2025-10-03 19:10:41+00:00,645.0,25.17,24.0,24.14,0.23999977,0.96269464,12.0,71,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0375349177870639
SPY251006C00647000,2025-10-03 19:10:41+00:00,647.0,23.21,22.01,22.15,2.6599998,12.944039,4.0,6,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0343277001122972
SPY251006C00648000,2025-10-01 19:04:45+00:00,648.0,22.01,21.01,21.16,0.0,0.0,1.0,36,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0327315153899017
SPY251006C00649000,2025-10-03 14:45:31+00:00,649.0,22.64,20.02,20.17,5.4399986,31.6279,4.0,53,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0311402495726598
SPY251006C00650000,2025-10-03 20:00:05+00:00,650.0,19.47,19.03,19.17,-0.6000004,-2.9895387,504.0,162,1.0000000000000003e-05,True,REGULAR,USD,call,2025-10-06,669.2100219726562,2025-10-06,2,0.005479452054794521,1.0295538799579327
