contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,spot_price,expiration_date,days_to_expiration,T,moneyness
SPY251017C00668000,2025-10-03 20:14:00+00:00,668.0,7.25,7.31,7.35,-0.8199997,-10.161087,2509.0,5271,0.12439840454101564,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.001811410138707
SPY251017C00669000,2025-10-03 20:13:10+00:00,669.0,6.63,6.66,6.71,-0.77,-10.405405,1661.0,4533,0.12201805725097657,True,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.0003139341893217
SPY251017C00670000,2025-10-03 20:14:54+00:00,670.0,6.08,6.06,6.09,-0.7000003,-10.324488,27837.0,31058,0.11957667541503905,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9988209283173974
SPY251017C00671000,2025-10-03 20:02:46+00:00,671.0,5.56,5.47,5.51,-0.6199999,-10.032361,2989.0,4383,0.11744046630859376,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9973323725374906
SPY251017C00672000,2025-10-03 20:13:51+00:00,672.0,4.88,4.92,4.96,-0.75999975,-13.475174,7962.0,10225,0.11533477447509766,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9958482469831195
SPY251017C00673000,2025-10-03 20:10:47+00:00,673.0,4.36,4.4,4.44,-0.7199998,-14.173224,2521.0,2719,0.1132901171875,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9943685319058785
SPY251017C00674000,2025-10-03 20:08:56+00:00,674.0,3.93,3.94,3.95,-0.6299999,-13.815787,928.0,6218,0.11127597717285155,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9928932076745641
SPY251017C00675000,2025-10-03 20:14:47+00:00,675.0,3.49,3.47,3.5,-0.60000014,-14.6699295,8289.0,17065,0.10950597534179687,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9914222547743056
SPY251017C00676000,2025-10-03 20:09:10+00:00,676.0,3.05,3.06,3.09,-0.59000015,-16.208796,1969.0,2994,0.1079190771484375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9899556538057045
SPY251017C00677000,2025-10-03 20:10:51+00:00,677.0,2.65,2.68,2.71,-0.6099999,-18.711653,1542.0,4794,0.10636269622802735,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9884933854839827
SPY251017C00678000,2025-10-03 20:06:00+00:00,678.0,2.3,2.33,2.36,-0.54999995,-19.298244,1721.0,3999,0.10480631530761718,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.987035430638136
SPY251017C00679000,2025-10-03 20:04:48+00:00,679.0,1.99,2.01,2.03,-0.49,-19.758064,1320.0,1471,0.1030668307495117,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9855817702100975
SPY251017C00680000,2025-10-03 20:13:38+00:00,680.0,1.71,1.73,1.75,-0.45000005,-20.833334,12382.0,33216,0.10181562255859375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9841323852539062
SPY251017C00681000,2025-10-03 20:10:26+00:00,681.0,1.47,1.47,1.49,-0.39,-20.967741,1130.0,1557,0.10041182800292968,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9826872569348843
SPY251017C00682000,2025-10-03 20:13:51+00:00,682.0,1.23,1.24,1.27,-0.39999998,-24.539875,2326.0,2371,0.09937424072265624,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9812463665288215
SPY251017C00683000,2025-10-03 20:07:51+00:00,683.0,1.04,1.05,1.06,-0.35000002,-25.17986,1323.0,2335,0.09790941162109376,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9798096954211658
SPY251017C00684000,2025-10-03 20:04:30+00:00,684.0,0.87,0.87,0.89,-0.27999997,-24.347824,648.0,1956,0.09693285888671876,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9783772251062226
SPY251017C00685000,2025-10-03 20:14:26+00:00,685.0,0.73,0.72,0.74,-0.26999998,-26.999998,4076.0,8453,0.09595630615234377,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9769489371863594
SPY251017C00686000,2025-10-03 20:10:26+00:00,686.0,0.6,0.6,0.61,-0.20999998,-25.925924,1147.0,1989,0.09497975341796877,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.975524813371219
SPY251017C00687000,2025-10-03 20:11:19+00:00,687.0,0.5,0.49,0.51,-0.17000002,-25.373137,1081.0,5196,0.09449147705078126,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9741048354769378
SPY251017C00688000,2025-10-03 19:57:26+00:00,688.0,0.37,0.4,0.42,-0.17000002,-31.481483,521.0,1142,0.09388113159179687,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9726889854253724
SPY251017C00689000,2025-10-03 20:01:27+00:00,689.0,0.34,0.33,0.35,-0.13,-27.659575,262.0,1028,0.0937590625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9712772452433327
SPY251017C00690000,2025-10-03 20:13:30+00:00,690.0,0.28,0.27,0.29,-0.120000005,-30.0,1629.0,7349,0.09351492431640626,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9698695970618206
SPY251017C00691000,2025-10-03 20:05:56+00:00,691.0,0.23,0.22,0.24,-0.08,-25.806452,1118.0,1995,0.09339285522460938,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9684660231152767
SPY251017C00692000,2025-10-03 18:20:13+00:00,692.0,0.19,0.19,0.2,-0.060000002,-24.0,134.0,456,0.09351492431640626,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9670665057408327
SPY251017C00693000,2025-10-03 19:57:27+00:00,693.0,0.13,0.15,0.17,-0.10000001,-43.478264,548.0,2174,0.09400320068359375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9656710273775704
SPY251017C00694000,2025-10-03 16:39:52+00:00,694.0,0.12,0.13,0.14,-0.11000001,-47.82609,14.0,1528,0.09400320068359375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9642795705657871
SPY251017C00695000,2025-10-03 20:03:57+00:00,695.0,0.11,0.11,0.12,-0.07000001,-38.888893,187.0,4049,0.09473561523437501,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.962892117946268
SPY251017C00696000,2025-10-02 15:22:13+00:00,696.0,0.15,0.09,0.11,0.0,0.0,10.0,903,0.09620044433593751,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9615086522595636
SPY251017C00697000,2025-10-03 19:12:00+00:00,697.0,0.11,0.08,0.09,-0.030000001,-21.428572,8.0,732,0.09620044433593751,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9601291563452744
SPY251017C00698000,2025-10-03 20:07:51+00:00,698.0,0.08,0.07,0.08,-0.04,-33.333336,111.0,722,0.09742113525390625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9587536131413413
SPY251017C00699000,2025-10-03 17:07:53+00:00,699.0,0.11,0.06,0.07,0.019999996,22.222216,58.0,385,0.09839768798828125,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9573820056833423
SPY251017C00700000,2025-10-03 20:02:04+00:00,700.0,0.06,0.05,0.06,-0.030000005,-33.333336,1129.0,10902,0.0991301025390625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9560143171037947
SPY251017C00701000,2025-10-03 19:40:35+00:00,701.0,0.06,0.05,0.06,-0.040000003,-40.000004,56.0,2686,0.10157148437499999,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.954650530631464
SPY251017C00702000,2025-10-03 20:05:07+00:00,702.0,0.05,0.04,0.05,-0.05,-50.0,13.0,924,0.10205976074218749,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9532906295906785
SPY251017C00703000,2025-10-03 19:51:50+00:00,703.0,0.04,0.04,0.05,-0.04,-50.0,80.0,812,0.10450114257812498,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.951934597400649
SPY251017C00704000,2025-10-03 19:51:50+00:00,704.0,0.04,0.03,0.05,-0.010000002,-20.000002,123.0,450,0.10743080078125,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9505824175747958
SPY251017C00705000,2025-10-03 19:51:50+00:00,705.0,0.03,0.03,0.04,-0.03,-50.0,182.0,1520,0.1069425244140625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9492340737200798
SPY251017C00706000,2025-09-29 19:50:58+00:00,706.0,0.03,0.03,0.04,-0.020000001,-40.000004,37.0,581,0.10938390625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9478895495363403
SPY251017C00708000,2025-10-03 19:44:57+00:00,708.0,0.03,0.03,0.04,-0.01,-25.0,151.0,683,0.11426666992187501,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9452118954416049
SPY251017C00710000,2025-10-03 19:51:39+00:00,710.0,0.02,0.02,0.03,-0.01,-33.333336,116.0,1844,0.11524322265625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.942549326722051
SPY251017C00712000,2025-10-03 19:51:50+00:00,712.0,0.02,0.02,0.03,-0.01,-33.333336,227.0,959,0.12012598632812499,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9399017162537306
SPY251017C00714000,2025-10-03 17:36:03+00:00,714.0,0.02,0.02,0.03,-0.01,-33.333336,131.0,982,0.12500875,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9372689383370536
SPY251017C00715000,2025-10-03 19:55:25+00:00,715.0,0.02,0.02,0.03,-0.01,-33.333336,86.0,3116,0.127938408203125,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9359580726890298
SPY251017C00716000,2025-10-03 19:51:50+00:00,716.0,0.02,0.02,0.03,-0.01,-33.333336,66.0,275,0.129891513671875,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9346508686768942
SPY251017C00718000,2025-10-03 19:51:50+00:00,718.0,0.02,0.01,0.03,-0.01,-33.333336,175.0,888,0.13477427734375003,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.932047384363031
SPY251017C00720000,2025-10-03 19:44:57+00:00,720.0,0.02,0.01,0.02,0.0,0.0,168.0,4392,0.133797724609375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9294583638509114
SPY251017C00725000,2025-10-03 20:02:39+00:00,725.0,0.02,0.01,0.02,0.0,0.0,210.0,2833,0.1445398046875,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.923048306169181
SPY251017C00730000,2025-10-03 19:21:07+00:00,730.0,0.02,0.01,0.02,0.0,0.0,256.0,4260,0.1562584375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9167260574967894
SPY251017C00735000,2025-10-03 19:40:11+00:00,735.0,0.02,0.01,0.02,0.0,0.0,2006.0,3068,0.16700051757812504,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9104898258131378
SPY251017C00740000,2025-10-03 17:42:34+00:00,740.0,0.02,0.01,0.02,0.0,0.0,1001.0,11223,0.17774259765625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.9043378675306165
SPY251017C00745000,2025-10-02 14:24:19+00:00,745.0,0.01,0.0,0.02,0.0,0.0,2.0,2315,0.188484677734375,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8982684858693373
SPY251017C00750000,2025-09-29 19:50:59+00:00,750.0,0.01,0.0,0.02,0.0,0.0,31.0,4165,0.1992267578125,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.892280029296875
SPY251017C00755000,2025-09-29 19:50:59+00:00,755.0,0.01,0.0,0.01,0.0,0.0,14.0,4735,0.195320546875,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8863708900300082
SPY251017C00760000,2025-10-02 13:32:25+00:00,760.0,0.01,0.0,0.01,0.0,0.0,1100.0,1419,0.20703917968749996,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8805395025956003
SPY251017C00765000,2025-09-29 19:50:59+00:00,765.0,0.01,0.0,0.01,0.0,0.0,20.0,3571,0.2148516015625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8747843424479167
SPY251017C00770000,2025-10-02 18:36:28+00:00,770.0,0.01,0.0,0.01,0.0,0.0,1.0,13619,0.22657023437499998,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8691039246398133
SPY251017C00775000,2025-10-03 16:03:55+00:00,775.0,0.01,0.0,0.01,0.0,0.0,7.0,17573,0.23438265625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8634968025453629
SPY251017C00780000,2025-10-02 17:32:25+00:00,780.0,0.01,0.0,0.01,0.0,0.0,8632.0,16544,0.2461012890625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8579615666316106
SPY251017C00785000,2025-09-24 17:47:04+00:00,785.0,0.02,0.0,0.01,0.0,0.0,25.0,1391,0.25391371093750004,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8524968432772692
SPY251017C00790000,2025-09-23 19:00:36+00:00,790.0,0.02,0.0,0.01,0.0,0.0,291.0,416,0.2617261328125,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8471012936362737
SPY251017C00795000,2025-09-26 14:39:03+00:00,795.0,0.01,0.0,0.01,0.0,0.0,10.0,7064,0.273444765625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8417736125442217
SPY251017C00800000,2025-09-23 19:00:39+00:00,800.0,0.02,0.0,0.01,0.0,0.0,2.0,3861,0.28125718749999995,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8365125274658203
SPY251017C00805000,2025-10-01 16:59:03+00:00,805.0,0.01,0.0,0.01,0.0,0.0,450.0,1042,0.2890696093749999,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8313167974815605
SPY251017C00810000,2025-09-29 19:43:32+00:00,810.0,0.01,0.0,0.01,0.0,0.0,2.0,3707,0.29688203124999996,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8261852123119213
SPY251017C00815000,2025-10-01 16:58:09+00:00,815.0,0.01,0.0,0.01,0.0,0.0,454.0,3465,0.3086006640625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8211165913774924
SPY251017C00820000,2025-10-01 16:57:42+00:00,820.0,0.01,0.0,0.01,0.0,0.0,99.0,1502,0.31641308593749995,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8161097828934832
SPY251017C00825000,2025-10-01 16:59:19+00:00,825.0,0.01,0.0,0.01,0.0,0.0,946.0,10044,0.3242255078124999,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8111636629971591
SPY251017C00830000,2025-09-25 13:47:30+00:00,830.0,0.01,0.0,0.01,0.0,0.0,2.0,1212,0.335944140625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8062771349068147
SPY251017C00835000,2025-09-25 19:05:40+00:00,835.0,0.01,0.0,0.01,0.0,0.0,905.0,955,0.3437565625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.8014491281109656
SPY251017C00845000,2025-09-25 14:14:56+00:00,845.0,0.01,0.0,0.01,0.0,0.0,683.0,4227,0.35938140625,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.7919645230445637
SPY251017C00850000,2025-09-30 19:41:00+00:00,850.0,0.01,0.0,0.01,0.0,0.0,10.0,3923,0.367193828125,False,REGULAR,USD,call,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,0.787305908203125
SPY251017P00325000,2025-10-03 14:27:32+00:00,325.0,0.01,0.0,0.01,0.0,0.0,4.0,6962,1.000005,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,2.0591077599158654
SPY251017P00330000,2025-09-24 14:53:56+00:00,330.0,0.01,0.0,0.01,0.0,0.0,42.0,2355,0.98437515625,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,2.0279091574928976
SPY251017P00335000,2025-09-23 15:11:02+00:00,335.0,0.01,0.0,0.01,0.0,0.0,27.0,1479,0.9687503125,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.9976418566347949
SPY251017P00340000,2025-10-01 19:27:01+00:00,340.0,0.01,0.0,0.01,0.0,0.0,5.0,3004,0.937500625,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.9682647705078125
SPY251017P00345000,2025-09-26 13:45:08+00:00,345.0,0.01,0.0,0.01,0.0,0.0,32.0,2327,0.937500625,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.9397391941236413
SPY251017P00350000,2025-09-23 17:25:07+00:00,350.0,0.02,0.0,0.01,0.0,0.0,10.0,4632,0.9062509375,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.9120286342075894
SPY251017P00355000,2025-09-26 15:46:45+00:00,355.0,0.02,0.0,0.01,0.0,0.0,3.0,1394,0.8906260937499999,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.885098653444102
SPY251017P00360000,2025-09-25 19:53:19+00:00,360.0,0.02,0.0,0.01,0.0,0.0,10.0,3460,0.87500125,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.8589167277018228
SPY251017P00365000,2025-09-29 13:30:04+00:00,365.0,0.01,0.0,0.01,0.0,0.0,1.0,1512,0.8437515624999999,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.8334521149935787
SPY251017P00370000,2025-09-26 18:00:23+00:00,370.0,0.01,0.0,0.01,0.0,0.0,1158.0,1959,0.8437515624999999,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.808675735061233
SPY251017P00375000,2025-09-30 15:34:02+00:00,375.0,0.01,0.0,0.01,0.0,0.0,196.0,3434,0.8125018749999999,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.78456005859375
SPY251017P00380000,2025-09-29 20:01:54+00:00,380.0,0.01,0.0,0.01,0.0,0.0,220.0,1863,0.79687703125,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.7610790051912006
SPY251017P00385000,2025-10-02 18:11:57+00:00,385.0,0.01,0.0,0.01,0.0,0.0,53.0,6055,0.7812521875,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.7382078492796267
SPY251017P00390000,2025-09-30 18:32:48+00:00,390.0,0.01,0.0,0.01,0.0,0.0,48.0,2233,0.7656273437500001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.7159231332632212
SPY251017P00395000,2025-10-02 19:35:47+00:00,395.0,0.01,0.0,0.01,0.0,0.0,1.0,4022,0.7500025,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.6942025872725475
SPY251017P00400000,2025-10-03 19:58:53+00:00,400.0,0.01,0.0,0.02,0.0,0.0,724.0,14116,0.7656273437500001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.6730250549316406
SPY251017P00405000,2025-10-03 18:13:25+00:00,405.0,0.01,0.01,0.02,0.0,0.0,301.0,106775,0.773439765625,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.6523704246238426
SPY251017P00410000,2025-09-29 18:55:45+00:00,410.0,0.02,0.01,0.02,0.0,0.0,26.0,5065,0.7578149218750001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.6322195657869665
SPY251017P00415000,2025-10-02 14:35:49+00:00,415.0,0.01,0.01,0.02,0.0,0.0,1.0,3134,0.7382838671874999,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.6125542698136295
SPY251017P00420000,2025-10-02 13:40:38+00:00,420.0,0.02,0.01,0.02,0.0,0.0,5.0,14602,0.7187528125,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.593357195172991
SPY251017P00425000,2025-10-02 16:52:56+00:00,425.0,0.01,0.01,0.02,0.0,0.0,7.0,5784,0.70312796875,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.57461181640625
SPY251017P00430000,2025-10-03 14:12:40+00:00,430.0,0.01,0.01,0.02,-0.01,-50.0,17.0,109102,0.6875031250000001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.556302376680596
SPY251017P00435000,2025-10-02 17:11:55+00:00,435.0,0.02,0.01,0.02,0.0,0.0,110.0,9542,0.6718782812500002,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.5384138436153016
SPY251017P00440000,2025-10-03 14:55:11+00:00,440.0,0.02,0.01,0.02,0.0,0.0,2.0,12292,0.6562534375000001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.5209318681196733
SPY251017P00445000,2025-10-03 18:40:29+00:00,445.0,0.02,0.01,0.02,0.0,0.0,9.0,3058,0.6367223828125,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.5038427460059691
SPY251017P00450000,2025-10-03 19:28:18+00:00,450.0,0.03,0.02,0.03,0.01,50.0,6.0,10276,0.648441015625,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.4871333821614583
SPY251017P00455000,2025-10-03 17:35:47+00:00,455.0,0.03,0.02,0.03,0.0,0.0,30.0,208316,0.6289099609375001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.470791257082761
SPY251017P00460000,2025-10-02 19:54:32+00:00,460.0,0.03,0.02,0.03,0.0,0.0,306.0,4670,0.6132851171875001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.454804395592731
SPY251017P00465000,2025-10-03 14:06:08+00:00,465.0,0.02,0.02,0.03,-0.01,-33.333336,10.0,8045,0.5976602734375001,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.439161337575605
SPY251017P00470000,2025-10-03 14:50:11+00:00,470.0,0.02,0.02,0.03,-0.01,-33.333336,11.0,9093,0.5820354296875,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.4238511105801197
SPY251017P00475000,2025-10-03 20:09:40+00:00,475.0,0.04,0.03,0.04,0.0,0.0,13.0,3434,0.5820354296875,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.4088632041529605
SPY251017P00480000,2025-10-03 16:42:49+00:00,480.0,0.04,0.03,0.04,-0.010000002,-20.000002,42.0,210430,0.5664105859375,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.3941875457763673
SPY251017P00485000,2025-10-02 13:50:37+00:00,485.0,0.04,0.03,0.04,0.0,0.0,6.0,7928,0.5488326367187502,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.3798144782941366
SPY251017P00490000,2025-10-03 18:55:45+00:00,490.0,0.04,0.03,0.04,0.0,0.0,505.0,9163,0.5312546875,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.3657347387197067
SPY251017P00495000,2025-10-03 20:09:15+00:00,495.0,0.05,0.04,0.05,0.0,0.0,6.0,3728,0.5293015820312501,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.3519394383285985
SPY251017P00500000,2025-10-03 20:04:58+00:00,500.0,0.05,0.04,0.05,0.0,0.0,238.0,24717,0.5117236328125,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.3384200439453124
SPY251017P00505000,2025-10-03 19:46:32+00:00,505.0,0.05,0.05,0.06,0.0,0.0,1644.0,103521,0.50586431640625,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.3251683603418936
SPY251017P00510000,2025-10-02 20:04:20+00:00,510.0,0.05,0.05,0.06,-0.02,-28.571428,68.0,3327,0.49414568359375005,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.312176513671875
SPY251017P00515000,2025-10-03 19:58:44+00:00,515.0,0.06,0.06,0.07,-0.02,-25.0,26.0,8369,0.48633326171875,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.2994369358692355
SPY251017P00520000,2025-10-03 19:44:24+00:00,520.0,0.07,0.06,0.07,-0.009999998,-12.499997,549.0,20427,0.46973186523437505,False,REGULAR,USD,put,2025-10-17,669.2100219726562,2025-10-17,13,0.03561643835616438,1.286942349947416
